"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"24/02/2012","26 Stralem Terrace, Ongar Wood, Dublin 15","","Dublin","€132,500.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/02/2012","27 Lower Glenageary Road, Glenageary","","Dublin","€930,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","27Booterstown  Wood, Booterstown Avenue","","Dublin","€237,885.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/02/2012","29 Castlefield Park, Knocklyon","","Dublin","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","31 Caledon Road, East Wall","Dublin 3","Dublin","€107,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","33 St. Assams Park, Raheny, Dublin 5","Dublin 5","Dublin","€360,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","38 DRUMNIGH WOOD, PORTMARNOCK","","Dublin","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","41  Measc Avenue, Artane, Dublin 5","","Dublin","€132,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","43 Newlands Road, Clondalkin, Dublin 22","","Dublin","€270,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","44 Stratton Grove, Adamstown Square, Adamstown","","Dublin","€160,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"24/02/2012","50 Belton Park Road, Doonycarney, Dublin 3","","Dublin","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","52 Corn Exchange, Burgh Quay","","Dublin","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","54A Ballinteer Park, Ballinteer","","Dublin","€650,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","56 Arthur Griffith Park, Lucan","","Dublin","€106,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","56 Glencloy Road, Whitehall, Dublin 9","","Dublin","€138,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","57 Adamstown Avenue, Adamstown, Lucan","","Dublin","€142,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","6 Brookview Lawns, Tallaght","","Dublin","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","62 Glasnevin Ave, Glasnevin","Dublin 11","Dublin","€47,500.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","7 Cherryfield Road, Walkinstown","","Dublin","€146,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","7 Gowrie Park, Glenageary","","Dublin","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","8  Seapark Road, Clontarf","","Dublin","€565,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","8 Emmet Street, Harold's Cross, Dublin 6W","Dublin 6w","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","93 Kenilworth Park, Harold's Cross","","Dublin","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","Apartment 2 Mulgrave Court, 4 Mulgrave Terrace, Dun Laoghaire","","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","Apartment 4The Belfry, Enniskerry Road, Stepaside","","Dublin","€105,000.00","Yes","Second-Hand Dwelling house /Apartment",""
"24/02/2012","Apartment 93 Fitzwilliam Quay, Ringsend, Dublin 4","Dublin 4","Dublin","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"24/02/2012","Apt 193 Charlotte Quay Dock, Ringsend Road, Dublin 4","Dublin 4","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"25/02/2012","26 Ludford Road, Ballinteer","","Dublin","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","'Eagle Lodge', 27 & 29 Sydney Avenue, Blackrock","","Dublin","€2,900,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","14 Pakr Road, Navan Road, Dublin 7","Dublin 7","Dublin","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","17 Belclare Crescent, Poppintree, Ballymun","Dublin 11","Dublin","€184,707.76","Yes","Second-Hand Dwelling house /Apartment",""
"27/02/2012","23 Seabury Heights, Malahide","","Dublin","€330,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","26 Ovoca Road, South Circular Road","","Dublin","€370,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","29 Raheen Road, Tallaght","","Dublin","€152,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","31 The Laurels, Terenure Road West, Dublin 6W","","Dublin","€255,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","378 Pearse Street, Sallynoggin","","Dublin","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","42 Monastery Gate Close, Monastery Gate, Clondalkin","Dublin 22","Dublin","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","43 Glenealy Road, Crumlin","Dublin 12","Dublin","€39,209.44","Yes","Second-Hand Dwelling house /Apartment",""
"27/02/2012","45 Old Court Manor, Firhouse","Dublin 24","Dublin","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","5 Kinahan Street, Infirmary Road, Dublin 7","Dublin 7","Dublin","€113,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","60 St Margarets Road, Hampton Wood, Dublin 11","","Dublin","€164,350.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"27/02/2012","78 Carndonagh Road, Donaghmede","Dublin 13","Dublin","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","84 Meadow Park, Churchtown, Dublin 14","","Dublin","€195,000.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","9  Edward Lane, Bloomfield Ave, Donnybrook","","Dublin","€1,297,500.00","No","Second-Hand Dwelling house /Apartment",""
"27/02/2012","Apartment 3, 1 Castle Close, Dalkey","","Dublin","€264,317.18","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"27/02/2012","Apt. 502  Longboat Quay North, Sir John Rogerson's Quay, Dublin 2","","Dublin","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2012","10 Gratten Parade, Drumcondra","Dublin 9","Dublin","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"28/02/2012","10 SEAVIEW PARK, PORTRANE","","Dublin","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
